1	Как	как	ADV	_	Degree=Pos	_	_	_	@yad1986-word#@yad1986#848.04#848.243
183	по	по	ADP	_	_	_	_	_	@yad1986-word#@yad1986#1162.3#1162.553
184	тому	тот	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1162.553#1162.806
185	курсу	курс	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1162.806#1163.059
186	полтора	полтора	NUM	_	Case=Acc|Gender=Masc	_	_	_	@yad1986-word#@yad1986#1163.059#1163.312
187	миллиона	миллион	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1163.312#1163.565
188	рублей	рубль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@yad1986-word#@yad1986#1163.565#1163.82
189	угу	уга	NOUN	_	Animacy=Inan|Case=Par|Gender=Masc|Number=Sing	_	_	_	@yad1986-word#@yad1986#1164.96#1165.12
190	Зависит	зависеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#854.24#854.54
191	от	от	ADP	_	_	_	_	_	@smg1971-word#@smg1971#854.54#854.84
192	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#854.84#855.14
193	куда	куда	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#855.14#855.44
194	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971-word#@smg1971#855.44#855.74
195	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#855.74#856.04
196	позволить	позволить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#856.04#856.34
197	себе	себя	PRON	_	Case=Dat	_	_	_	@smg1971-word#@smg1971#856.34#856.64
198	отправить	отправить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#856.64#856.94
199	детей	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#856.94#857.24
200	но	но	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#857.65#858.06
201	вцелом	вцел	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#858.06#858.47
202	самый	самый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#858.47#858.88
203	лучший	лучший	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#858.88#859.29
204	университеты	университет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#859.29#859.7
205	это-американские	это-американский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#859.7#860.11
206	частные	частный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#860.11#860.52
207	университеты	университет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#860.52#860.93
208	и	и	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#861.415#861.655
209	и	и	PART	_	_	_	_	_	@smg1971-word#@smg1971#861.95#862.23
210	на	на	ADP	_	_	_	_	_	@smg1971-word#@smg1971#862.23#862.51
211	ваш	ваш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#862.51#862.79
212	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#862.79#863.07
213	очень	очень	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#863.07#863.35
214	легко	легко	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@smg1971-word#@smg1971#863.35#863.63
215	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#863.63#863.91
216	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@smg1971-word#@smg1971#863.91#864.19
217	можете	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#864.19#864.47
218	посмотреть	смотреть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@smg1971-word#@smg1971#864.47#864.75
219	на	на	ADP	_	_	_	_	_	@smg1971-word#@smg1971#865.055#865.342
220	то	то	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#865.342#865.629
221	куда	куда	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#865.629#865.916
222	отправляют	отправлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#865.916#866.205
223	детей	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#866.435#866.705
224	учиться	учиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@smg1971-word#@smg1971#866.705#866.975
225	те	тот	DET	_	Case=Nom|Number=Plur	_	_	_	@smg1971-word#@smg1971#866.975#867.245
226	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#867.245#867.515
227	у	у	ADP	_	_	_	_	_	@smg1971-word#@smg1971#867.515#867.785
228	которых	который	PRON	_	Case=Gen	_	_	_	@smg1971-word#@smg1971#867.785#868.055
229	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#868.055#868.325
230	выбор	выбор	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#868.325#868.595
231	богатые	богатый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#869.61#870.09
232	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#870.09#870.57
233	эээ	эээ	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#871.025#871.335
234	#Смееться#	#Смееться#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#874.355#874.895
235	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@smg1971-word#@smg1971#875.83#876.12
236	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#876.12#876.41
237	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@smg1971-word#@smg1971#876.565#876.865
238	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#876.865#877.165
239	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#882.815#883.165
240	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#884.785#885.345
241	ну	ну	PART	_	_	_	_	_	@smg1971-word#@smg1971#885.62#885.942
242	многие	много	NUM	_	_	_	_	_	@smg1971-word#@smg1971#885.942#886.264
243	богатые	богатый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#886.264#886.586
244	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#886.586#886.908
245	не	не	PART	_	_	_	_	_	@smg1971-word#@smg1971#886.908#887.23
246	только	только	PART	_	_	_	_	_	@smg1971-word#@smg1971#887.23#887.552
247	российские	российский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#887.552#887.88
248	эээ	эээ	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#888.815#889.116
249	у	у	ADP	_	_	_	_	_	@smg1971-word#@smg1971#889.116#889.417
250	эээ	эээ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#889.417#889.72
251	например	например	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#889.755#890.05
252	в	в	ADP	_	_	_	_	_	@smg1971-word#@smg1971#890.05#890.345
253	в	в	ADP	_	_	_	_	_	@smg1971-word#@smg1971#890.61#890.893
254	европе	европ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#890.893#891.176
255	часто	часто	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#891.176#891.459
256	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#891.459#891.742
257	идет	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#891.742#892.025
258	дискуссия	дискуссия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#892.025#892.308
259	что	что	SCONJ	_	_	_	_	_	@smg1971-word#@smg1971#892.308#892.591
260	америка	америка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#892.591#892.874
261	такая	такой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#892.874#893.157
262	страна	страна	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#893.157#893.44
263	в	в	ADP	_	_	_	_	_	@smg1971-word#@smg1971#893.44#893.723
264	которой	который	PRON	_	Case=Loc	_	_	_	@smg1971-word#@smg1971#893.723#894.006
265	много	много	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#894.006#894.289
266	проблем	проблема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@smg1971-word#@smg1971#894.289#894.572
267	и	и	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#894.572#894.855
268	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#894.855#895.138
269	правда	правда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#895.138#895.43
270	но	но	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#896.405#896.715
271	Но	Но	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#896.865#897.19
272	очень	очень	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#897.19#897.515
273	много	много	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#897.515#897.84
274	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#897.84#898.165
275	европейских	европейский	ADJ	_	Animacy=Anim|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#898.165#898.49
276	политиков	политик	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#898.49#898.815
277	которые	который	PRON	_	Case=Acc	_	_	_	@smg1971-word#@smg1971#898.815#899.14
278	отправляют	отправлявать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#899.14#899.465
279	своих	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@smg1971-word#@smg1971#899.465#899.79
280	детей	ребенок	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#899.79#900.115
281	учиться	учиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@smg1971-word#@smg1971#900.115#900.445
282	в	в	ADP	_	_	_	_	_	@smg1971-word#@smg1971#900.55#900.81
283	Америку	Америка	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#900.81#901.07
284	эээ	эээ	X	_	Foreign=Yes	_	_	_	@smg1971-word#@smg1971#901.705#902.05
285	просто	просто	PART	_	_	_	_	_	@smg1971-word#@smg1971#902.05#902.395
286	потому	потому	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#902.395#902.74
287	что	что	SCONJ	_	_	_	_	_	@smg1971-word#@smg1971#902.74#903.085
288	американские	американский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#903.085#903.43
289	университеты	университет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#903.43#903.775
290	лучше	хорошо	ADV	_	Degree=Cmp	_	_	_	@smg1971-word#@smg1971#903.855#904.155
291	другое	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#904.32#904.655
292	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#904.655#904.99
293	что	что	SCONJ	_	_	_	_	_	@smg1971-word#@smg1971#904.99#905.325
294	американские	американский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#905.325#905.66
295	унивеситеты	унивеситет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#905.66#905.995
296	гораздо	гораздо	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#905.995#906.33
297	дороже	дорого	ADV	_	Degree=Cmp	_	_	_	@smg1971-word#@smg1971#906.33#906.67
298	и	и	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#907.33#907.595
299	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#907.595#907.86
300	следующий	следующий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#907.86#908.125
301	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#908.125#908.39
302	если	если	SCONJ	_	_	_	_	_	@smg1971-word#@smg1971#908.555#908.935
303	ваш	ваш	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#908.935#909.315
304	ребенок	ребенок	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#909.315#909.695
305	не	не	PART	_	_	_	_	_	@smg1971-word#@smg1971#909.695#910.075
306	получает	получать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#910.075#910.455
307	стипендию	стипендия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#910.455#910.835
308	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#911.6#911.99
309	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#912.05#912.286
310	оказаться	оказаться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@smg1971-word#@smg1971#912.286#912.522
311	так	так	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#912.522#912.758
312	что	что	SCONJ	_	_	_	_	_	@smg1971-word#@smg1971#912.758#912.994
313	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@smg1971-word#@smg1971#912.994#913.23
314	просто	просто	PART	_	_	_	_	_	@smg1971-word#@smg1971#913.23#913.466
315	не	не	PART	_	_	_	_	_	@smg1971-word#@smg1971#913.466#913.702
316	по	по	ADP	_	_	_	_	_	@smg1971-word#@smg1971#913.702#913.938
317	карману	карман	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#913.938#914.18
318	американский	американский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#914.32#914.9
319	университет	университет	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#914.9#915.48
320	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#917.55#917.75
321	эээ	эээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#917.935#918.405
322	вузы	вуз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#918.485#918.738
323	в	в	ADP	_	_	_	_	_	@smg1971-word#@smg1971#918.738#918.991
324	которых	который	PRON	_	Case=Loc	_	_	_	@smg1971-word#@smg1971#918.991#919.245
325	эээ	эээ	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#919.42#919.71
326	обучение	обучение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#919.86#920.258
327	плюс	плюс	ADP	_	_	_	_	_	@smg1971-word#@smg1971#920.258#920.656
328	проживание	проживание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#920.656#921.054
329	стоит	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#921.054#921.452
330	восемьдесят	восемьдесят	NUM	_	Case=Nom	_	_	_	@smg1971-word#@smg1971#921.452#921.85
331	тысяч	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@smg1971-word#@smg1971#921.85#922.248
332	гол-долларов	гол-доллар	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@smg1971-word#@smg1971#922.248#922.646
333	в	в	ADP	_	_	_	_	_	@smg1971-word#@smg1971#922.646#923.044
334	год	год	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#923.044#923.45
335	и	и	CCONJ	_	_	_	_	_	@smg1971-word#@smg1971#923.615#923.936
336	соответственно	соответственно	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#923.936#924.257
337	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@smg1971-word#@smg1971#924.257#924.578
338	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#924.578#924.899
339	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#924.899#925.22
340	становится	становиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@smg1971-word#@smg1971#925.22#925.545
341	большой	большой	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#925.825#926.208
342	неподъемной	неподъемный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#926.208#926.591
343	суммой	сумма	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@smg1971-word#@smg1971#926.591#926.975
344	Американский	американский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#930.895#931.225
345	Кэмбридж	Кэмбридж	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#931.225#931.555
346	Гарвард	Гарвард	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#931.555#931.885
347	стоит	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#931.885#932.215
348	ну	ну	PART	_	_	_	_	_	@smg1971-word#@smg1971#932.215#932.545
349	вот	вот	PART	_	_	_	_	_	@smg1971-word#@smg1971#932.545#932.875
350	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#932.875#933.205
351	с	с	ADP	_	_	_	_	_	@smg1971-word#@smg1971#933.63#934.045
352	учетом	учет	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@smg1971-word#@smg1971#934.045#934.46
353	проживания	проживание	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@smg1971-word#@smg1971#934.46#934.875
354	там	там	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#935.385#935.633
355	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@smg1971-word#@smg1971#935.633#935.881
356	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@smg1971-word#@smg1971#935.881#936.129
357	разные	разный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@smg1971-word#@smg1971#936.129#936.377
358	программы	программа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@smg1971-word#@smg1971#936.377#936.625
